datetime,year,doy,hour,bt,bx_gsm,by_gsm,bz_gsm,temperature,density,speed,ey,kp,dst,f107,ae
2023-10-06 04:00:00,2023,279,4,6.0,2.9,1.8,2.5,121766.0,9.2,452.0,-1.13,23,-17,155.3,145
2023-10-06 05:00:00,2023,279,5,6.1,4.2,3.2,-1.6,110908.0,9.3,451.0,0.72,23,-13,155.3,93
2023-10-06 06:00:00,2023,279,6,4.7,-1.9,2.2,-1.4,97129.0,11.5,432.0,0.6,20,-9,155.3,274
2023-10-06 07:00:00,2023,279,7,5.8,3.7,2.7,3.0,80532.0,13.8,435.0,-1.3,20,-4,155.3,137
2023-10-06 08:00:00,2023,279,8,6.4,4.2,0.7,4.3,71850.0,10.6,432.0,-1.86,20,-3,155.3,79
2023-10-06 09:00:00,2023,279,9,5.1,3.3,-0.6,3.6,61300.0,11.2,429.0,-1.54,13,-1,155.3,48
2023-10-06 10:00:00,2023,279,10,4.6,-1.5,-0.7,-0.6,45297.0,12.1,423.0,0.25,13,-2,155.3,54
2023-10-06 11:00:00,2023,279,11,6.2,4.6,-1.4,3.7,49422.0,9.0,416.0,-1.54,13,-10,155.3,74
2023-10-06 12:00:00,2023,279,12,5.6,1.9,-3.7,3.3,50927.0,9.5,423.0,-1.4,13,-8,155.3,63
2023-10-06 13:00:00,2023,279,13,4.9,0.6,-4.2,0.9,53237.0,10.2,416.0,-0.37,13,-7,155.3,62
2023-10-06 14:00:00,2023,279,14,4.5,0.3,1.0,-1.5,57324.0,9.3,412.0,0.62,13,-8,155.3,80
2023-10-06 15:00:00,2023,279,15,4.9,0.5,3.6,-1.5,55560.0,7.3,398.0,0.6,13,-10,155.3,206
2023-10-06 16:00:00,2023,279,16,5.6,1.6,-0.3,0.8,48370.0,6.5,399.0,-0.32,13,-12,155.3,210
2023-10-06 17:00:00,2023,279,17,7.1,-0.6,6.9,1.0,13901.0,4.0,404.0,-0.4,13,-12,155.3,139
2023-10-06 18:00:00,2023,279,18,7.0,1.1,6.3,2.2,27584.0,4.2,389.0,-0.86,7,-11,155.3,74
2023-10-06 19:00:00,2023,279,19,6.8,-0.3,6.5,1.6,21572.0,4.6,385.0,-0.62,7,-9,155.3,55
2023-10-06 20:00:00,2023,279,20,7.0,-0.6,6.6,1.9,14087.0,3.9,392.0,-0.74,7,-11,155.3,57
2023-10-06 21:00:00,2023,279,21,6.6,-1.1,6.2,1.4,18877.0,4.3,392.0,-0.55,30,-6,155.3,41
2023-10-06 22:00:00,2023,279,22,3.3,-0.1,2.5,0.5,32271.0,6.8,389.0,-0.19,30,3,155.3,58
2023-10-06 23:00:00,2023,279,23,6.6,-1.0,6.0,2.2,15984.0,5.1,392.0,-0.86,30,-1,155.3,49
2023-10-07 00:00:00,2023,280,0,6.0,-1.4,5.8,1.1,24314.0,6.1,387.0,-0.43,10,-1,157.0,41
2023-10-07 01:00:00,2023,280,1,5.8,-2.0,5.3,0.9,16449.0,5.7,373.0,-0.34,10,-5,157.0,39
2023-10-07 02:00:00,2023,280,2,5.3,-2.3,4.5,1.0,16910.0,7.0,370.0,-0.37,10,-9,157.0,41
2023-10-07 03:00:00,2023,280,3,5.5,-1.1,4.9,2.3,12278.0,4.1,372.0,-0.86,13,-15,157.0,40
2023-10-07 04:00:00,2023,280,4,5.7,-1.1,4.7,3.0,5074.0,3.3,368.0,-1.1,13,-18,157.0,31
2023-10-07 05:00:00,2023,280,5,5.5,-1.3,4.2,3.3,7321.0,4.4,366.0,-1.21,13,-13,157.0,21
2023-10-07 06:00:00,2023,280,6,4.9,-1.4,3.2,3.4,14132.0,6.6,367.0,-1.25,10,-4,157.0,18
2023-10-07 07:00:00,2023,280,7,4.4,-1.6,2.7,2.8,19480.0,6.6,366.0,-1.02,10,1,157.0,19
2023-10-07 08:00:00,2023,280,8,4.1,-1.0,0.6,3.8,21924.0,6.9,363.0,-1.38,10,5,157.0,24
2023-10-07 09:00:00,2023,280,9,5.2,-1.5,2.0,4.5,24961.0,4.1,364.0,-1.64,3,3,157.0,34
2023-10-07 10:00:00,2023,280,10,5.6,-1.9,2.6,4.5,19804.0,3.4,361.0,-1.62,3,1,157.0,44
2023-10-07 11:00:00,2023,280,11,5.6,-1.2,2.4,4.9,17939.0,2.8,359.0,-1.76,3,-2,157.0,47
2023-10-07 12:00:00,2023,280,12,5.2,-0.0,1.5,5.0,27364.0,3.8,350.0,-1.75,3,0,157.0,48
2023-10-07 13:00:00,2023,280,13,5.4,-1.0,2.4,4.6,16123.0,3.0,348.0,-1.6,3,-3,157.0,50
2023-10-07 14:00:00,2023,280,14,5.5,-1.1,2.4,4.7,20288.0,2.8,349.0,-1.64,3,-7,157.0,50
2023-10-07 15:00:00,2023,280,15,5.5,-0.9,3.1,4.4,13602.0,2.4,338.0,-1.49,7,-8,157.0,48
2023-10-07 16:00:00,2023,280,16,5.4,-1.2,3.1,4.3,9938.0,2.5,340.0,-1.46,7,-8,157.0,41
2023-10-07 17:00:00,2023,280,17,5.0,-1.2,2.6,4.0,10460.0,3.0,340.0,-1.36,7,-6,157.0,35
2023-10-07 18:00:00,2023,280,18,4.3,-0.3,3.1,1.4,20164.0,4.1,326.0,-0.46,17,-5,157.0,35
2023-10-07 19:00:00,2023,280,19,4.0,0.9,2.5,-2.9,27282.0,4.9,322.0,0.93,17,-5,157.0,60
2023-10-07 20:00:00,2023,280,20,4.6,1.3,2.3,-3.7,19016.0,3.6,314.0,1.16,17,-8,157.0,134
2023-10-07 21:00:00,2023,280,21,4.7,0.8,2.3,-3.9,16877.0,3.4,316.0,1.23,13,-9,157.0,185
2023-10-07 22:00:00,2023,280,22,4.7,-0.0,1.3,-4.3,17695.0,3.5,322.0,1.38,13,-12,157.0,146
2023-10-07 23:00:00,2023,280,23,4.6,-0.6,-0.3,-4.6,16484.0,3.4,325.0,1.49,13,-15,157.0,220
2023-10-08 00:00:00,2023,281,0,4.6,-0.9,-0.6,-4.4,14925.0,3.6,321.0,1.41,23,-20,156.8,295
2023-10-08 01:00:00,2023,281,1,4.2,-0.2,-0.1,-4.1,13493.0,3.5,321.0,1.32,23,-24,156.8,349
2023-10-08 02:00:00,2023,281,2,3.7,0.7,-0.6,-3.4,18317.0,5.4,314.0,1.07,23,-28,156.8,297
2023-10-08 03:00:00,2023,281,3,3.7,1.1,0.3,-3.5,18399.0,5.2,314.0,1.1,17,-31,156.8,260
2023-10-08 04:00:00,2023,281,4,3.6,1.3,1.5,-3.0,14425.0,6.2,319.0,0.96,17,-30,156.8,265
2023-10-08 05:00:00,2023,281,5,3.6,0.7,1.2,-3.2,25493.0,6.7,327.0,1.05,17,-26,156.8,202
2023-10-08 06:00:00,2023,281,6,3.1,0.7,0.8,-2.9,26045.0,8.2,323.0,0.94,20,-23,156.8,150
2023-10-08 07:00:00,2023,281,7,4.2,1.9,0.1,-3.4,29959.0,5.5,322.0,1.09,20,-21,156.8,172
2023-10-08 08:00:00,2023,281,8,5.5,3.0,-1.4,-4.4,25498.0,4.8,316.0,1.39,20,-19,156.8,389
2023-10-08 09:00:00,2023,281,9,5.5,3.7,-1.6,-3.6,29126.0,5.2,312.0,1.12,13,-21,156.8,265
2023-10-08 10:00:00,2023,281,10,5.8,4.0,-2.1,-3.5,23632.0,5.7,315.0,1.1,13,-20,156.8,377
2023-10-08 11:00:00,2023,281,11,5.2,3.8,-2.9,-0.5,26031.0,7.8,317.0,0.16,13,-17,156.8,278
2023-10-08 12:00:00,2023,281,12,5.2,4.2,-2.8,0.8,31537.0,10.6,317.0,-0.25,7,-12,156.8,119
2023-10-08 13:00:00,2023,281,13,5.8,4.8,-3.0,1.0,25525.0,8.9,315.0,-0.32,7,-9,156.8,78
2023-10-08 14:00:00,2023,281,14,5.8,5.0,-2.7,0.9,23118.0,9.4,312.0,-0.28,7,-8,156.8,52
2023-10-08 15:00:00,2023,281,15,4.6,4.1,-2.0,-0.2,20149.0,12.4,311.0,0.06,13,-3,156.8,73
2023-10-08 16:00:00,2023,281,16,4.6,4.0,-2.2,-0.3,17664.0,13.8,307.0,0.09,13,-4,156.8,125
2023-10-08 17:00:00,2023,281,17,4.9,4.3,-2.1,-0.6,23202.0,12.4,299.0,0.18,13,-7,156.8,94
2023-10-08 18:00:00,2023,281,18,5.2,4.9,-1.3,-0.8,29458.0,12.3,301.0,0.24,13,-6,156.8,113
2023-10-08 19:00:00,2023,281,19,4.3,3.1,-0.1,-0.6,37373.0,14.9,307.0,0.18,13,-3,156.8,124
2023-10-08 20:00:00,2023,281,20,3.3,-0.2,-0.6,1.7,25989.0,16.2,319.0,-0.54,13,-3,156.8,53
2023-10-08 21:00:00,2023,281,21,4.3,-0.1,0.0,2.6,31901.0,15.8,323.0,-0.84,20,1,156.8,36
2023-10-08 22:00:00,2023,281,22,4.5,-0.4,0.7,-0.2,23764.0,19.3,324.0,0.06,20,7,156.8,64
2023-10-08 23:00:00,2023,281,23,4.7,-2.7,2.9,1.5,17289.0,22.2,320.0,-0.48,20,7,156.8,62
2023-10-09 00:00:00,2023,282,0,4.9,-3.6,3.0,0.1,14716.0,18.9,326.0,-0.03,20,9,165.2,128
2023-10-09 01:00:00,2023,282,1,4.1,-2.5,2.8,-1.6,15350.0,20.7,320.0,0.51,20,11,165.2,109
2023-10-09 02:00:00,2023,282,2,3.7,-1.7,3.0,-1.3,15286.0,21.2,319.0,0.41,20,8,165.2,123
2023-10-09 03:00:00,2023,282,3,3.1,-1.5,2.1,-1.2,14440.0,23.5,317.0,0.38,17,7,165.2,101
2023-10-09 04:00:00,2023,282,4,3.4,-1.2,2.7,-1.5,16439.0,23.7,317.0,0.48,17,7,165.2,76
2023-10-09 05:00:00,2023,282,5,3.8,-0.9,2.0,0.3,21497.0,20.4,320.0,-0.1,17,5,165.2,61
2023-10-09 06:00:00,2023,282,6,3.7,-1.0,1.5,-0.9,24879.0,19.4,319.0,0.29,13,7,165.2,37
2023-10-09 07:00:00,2023,282,7,5.4,-2.3,4.2,-1.3,29383.0,14.2,318.0,0.41,13,4,165.2,69
2023-10-09 08:00:00,2023,282,8,5.9,1.4,0.8,-4.5,32488.0,14.1,323.0,1.45,13,6,165.2,238
2023-10-09 09:00:00,2023,282,9,6.2,2.0,2.8,-4.9,20654.0,11.6,322.0,1.58,13,-2,165.2,278
2023-10-09 10:00:00,2023,282,10,5.7,1.5,2.0,-4.9,25820.0,12.3,322.0,1.58,13,-13,165.2,429
2023-10-09 11:00:00,2023,282,11,5.2,0.5,2.8,-4.2,45599.0,9.4,330.0,1.39,13,-21,165.2,341
2023-10-09 12:00:00,2023,282,12,5.1,0.1,2.7,-3.6,44628.0,8.2,332.0,1.2,20,-23,165.2,344
2023-10-09 13:00:00,2023,282,13,6.0,-2.5,3.8,-2.9,63329.0,5.5,329.0,0.95,20,-23,165.2,302
2023-10-09 14:00:00,2023,282,14,6.1,-1.3,-0.2,-5.6,55863.0,5.5,336.0,1.88,20,-20,165.2,275
2023-10-09 15:00:00,2023,282,15,6.4,-2.3,2.4,-4.5,64993.0,5.6,332.0,1.49,23,-25,165.2,462
2023-10-09 16:00:00,2023,282,16,6.5,-1.5,3.4,-4.6,70757.0,5.6,339.0,1.56,23,-27,165.2,386
2023-10-09 17:00:00,2023,282,17,6.5,-1.6,4.7,-3.9,73457.0,5.7,341.0,1.33,23,-27,165.2,419
2023-10-09 18:00:00,2023,282,18,6.5,-1.1,6.0,-0.9,70816.0,5.6,337.0,0.3,30,-28,165.2,348
2023-10-09 19:00:00,2023,282,19,4.4,-0.4,1.8,-0.4,38991.0,11.1,344.0,0.14,30,-21,165.2,199
2023-10-09 20:00:00,2023,282,20,2.7,0.2,1.6,-0.6,38210.0,11.8,348.0,0.21,30,-20,165.2,92
2023-10-09 21:00:00,2023,282,21,2.0,0.1,0.9,0.6,33845.0,11.5,350.0,-0.21,13,-15,165.2,55
2023-10-09 22:00:00,2023,282,22,1.7,0.5,-0.3,1.4,32737.0,11.6,354.0,-0.5,13,-14,165.2,52
2023-10-09 23:00:00,2023,282,23,1.0,0.2,-0.6,-0.5,33225.0,10.9,352.0,0.18,13,-14,165.2,41
2023-10-10 00:00:00,2023,283,0,1.5,1.3,-0.3,-0.3,38316.0,10.0,351.0,0.11,7,-12,163.9,39
2023-10-10 01:00:00,2023,283,1,2.3,0.0,0.5,0.4,47396.0,8.4,345.0,-0.14,7,-13,163.9,37
2023-10-10 02:00:00,2023,283,2,2.6,-2.3,0.6,0.0,53196.0,6.9,336.0,-0.0,7,-13,163.9,28
2023-10-10 03:00:00,2023,283,3,2.7,-1.9,-0.4,-0.5,46593.0,7.3,346.0,0.17,20,-11,163.9,32
2023-10-10 04:00:00,2023,283,4,3.0,1.7,1.0,-1.8,43604.0,8.3,353.0,0.64,20,-10,163.9,126
2023-10-10 05:00:00,2023,283,5,2.8,-2.1,-1.1,0.5,49157.0,9.0,350.0,-0.17,20,-11,163.9,97
2023-10-10 06:00:00,2023,283,6,4.2,-3.4,-0.6,2.2,53664.0,7.5,338.0,-0.74,10,-4,163.9,58
2023-10-10 07:00:00,2023,283,7,4.0,1.9,0.9,-0.8,52822.0,8.1,348.0,0.28,10,0,163.9,42
2023-10-10 08:00:00,2023,283,8,4.1,-0.7,2.8,-0.7,64795.0,7.4,329.0,0.23,10,-5,163.9,49
2023-10-10 09:00:00,2023,283,9,4.9,-0.5,3.7,-1.9,50571.0,5.4,319.0,0.61,10,-7,163.9,182
2023-10-10 10:00:00,2023,283,10,5.1,-1.5,4.4,-0.7,56011.0,5.5,315.0,0.22,10,-7,163.9,211
2023-10-10 11:00:00,2023,283,11,5.4,-1.0,4.8,0.4,45666.0,5.4,320.0,-0.13,10,-10,163.9,101
2023-10-10 12:00:00,2023,283,12,5.3,-2.2,4.5,-0.6,41335.0,5.4,307.0,0.18,3,-10,163.9,64
2023-10-10 13:00:00,2023,283,13,5.1,-2.4,4.3,-0.1,38945.0,5.2,304.0,0.03,3,-11,163.9,78
2023-10-10 14:00:00,2023,283,14,5.1,-3.1,3.7,-0.3,33677.0,5.0,296.0,0.09,3,-9,163.9,56
2023-10-10 15:00:00,2023,283,15,4.7,-2.5,3.6,0.8,38891.0,6.0,302.0,-0.24,7,-6,163.9,58
2023-10-10 16:00:00,2023,283,16,3.8,-2.6,2.1,-1.3,28580.0,7.4,302.0,0.39,7,-2,163.9,45
2023-10-10 17:00:00,2023,283,17,3.5,-2.6,2.1,-0.9,28272.0,7.7,298.0,0.27,7,-1,163.9,74
2023-10-10 18:00:00,2023,283,18,4.4,-3.3,2.7,-0.7,29979.0,6.2,288.0,0.2,0,-2,163.9,68
2023-10-10 19:00:00,2023,283,19,4.6,-4.2,1.8,-0.5,23770.0,4.9,279.0,0.14,0,-4,163.9,33
2023-10-10 20:00:00,2023,283,20,4.5,-4.2,1.5,-0.7,22142.0,4.7,277.0,0.19,0,-5,163.9,32
2023-10-10 21:00:00,2023,283,21,4.5,-4.0,1.9,-0.6,20133.0,4.4,276.0,0.17,0,-2,163.9,40
2023-10-10 22:00:00,2023,283,22,4.4,-3.5,2.6,-0.2,20210.0,4.4,277.0,0.06,0,-2,163.9,33
2023-10-10 23:00:00,2023,283,23,4.4,-3.7,2.2,-0.1,19833.0,4.1,274.0,0.03,0,-2,163.9,29
2023-10-11 00:00:00,2023,284,0,4.4,-3.0,3.1,0.7,24741.0,4.8,283.0,-0.2,0,-1,157.5,27
2023-10-11 01:00:00,2023,284,1,4.5,-3.6,2.6,0.2,21387.0,4.4,279.0,-0.06,0,-1,157.5,33
2023-10-11 02:00:00,2023,284,2,4.0,-3.5,1.6,0.5,29581.0,7.0,285.0,-0.14,0,1,157.5,37
2023-10-11 03:00:00,2023,284,3,4.7,-4.4,0.6,1.4,38162.0,13.9,292.0,-0.41,7,2,157.5,39
2023-10-11 04:00:00,2023,284,4,5.1,-4.9,-0.3,-0.7,30266.0,12.8,285.0,0.2,7,-1,157.5,33
2023-10-11 05:00:00,2023,284,5,5.3,-4.9,-0.3,-1.2,32578.0,6.4,279.0,0.33,7,-1,157.5,23
2023-10-11 06:00:00,2023,284,6,4.5,-4.3,-0.6,-0.3,48811.0,8.2,286.0,0.09,7,1,157.5,45
2023-10-11 07:00:00,2023,284,7,4.8,-3.9,0.8,-1.3,39345.0,7.3,284.0,0.37,7,4,157.5,55
2023-10-11 08:00:00,2023,284,8,5.1,-3.6,0.4,-3.5,32710.0,6.6,284.0,0.99,7,4,157.5,103
2023-10-11 09:00:00,2023,284,9,5.4,-3.5,0.4,-4.0,33463.0,7.0,286.0,1.14,10,2,157.5,168
2023-10-11 10:00:00,2023,284,10,5.1,-3.4,1.6,-3.3,41188.0,8.2,289.0,0.95,10,2,157.5,153
2023-10-11 11:00:00,2023,284,11,4.0,-1.2,2.1,-0.7,44217.0,10.4,299.0,0.21,10,1,157.5,118
2023-10-11 12:00:00,2023,284,12,3.8,-1.6,1.9,1.0,43818.0,10.4,297.0,-0.3,7,3,157.5,70
2023-10-11 13:00:00,2023,284,13,3.7,-2.7,1.8,-0.8,39721.0,9.2,288.0,0.23,7,3,157.5,61
2023-10-11 14:00:00,2023,284,14,3.0,-2.2,0.8,-1.4,28354.0,10.2,284.0,0.4,7,3,157.5,63
2023-10-11 15:00:00,2023,284,15,3.8,-2.7,-0.5,-2.5,20919.0,10.5,289.0,0.72,3,0,157.5,65
2023-10-11 16:00:00,2023,284,16,4.4,0.2,-1.5,0.2,22539.0,8.7,289.0,-0.06,3,-3,157.5,124
2023-10-11 17:00:00,2023,284,17,5.3,3.8,0.1,3.6,13783.0,7.9,294.0,-1.06,3,-2,157.5,64
2023-10-11 18:00:00,2023,284,18,5.8,3.9,-1.9,3.2,12699.0,4.6,300.0,-0.96,3,0,157.5,43
2023-10-11 19:00:00,2023,284,19,5.9,3.1,-4.8,0.6,15915.0,4.6,310.0,-0.19,3,-1,157.5,35
2023-10-11 20:00:00,2023,284,20,5.6,2.5,-5.1,-0.4,16395.0,5.5,314.0,0.13,3,-2,157.5,35
2023-10-11 21:00:00,2023,284,21,4.6,2.1,-4.0,-0.4,14615.0,7.9,313.0,0.13,10,0,157.5,47
2023-10-11 22:00:00,2023,284,22,4.7,0.7,-4.1,-1.5,17176.0,8.6,315.0,0.47,10,2,157.5,73
2023-10-11 23:00:00,2023,284,23,4.7,1.5,-3.4,-2.4,21595.0,8.0,311.0,0.75,10,3,157.5,36
2023-10-12 00:00:00,2023,285,0,4.3,1.9,-3.8,-0.3,16328.0,8.3,309.0,0.09,10,4,156.4,36
2023-10-12 01:00:00,2023,285,1,4.3,2.6,-3.4,0.2,12254.0,8.1,308.0,-0.06,10,5,156.4,32
2023-10-12 02:00:00,2023,285,2,4.6,2.8,-3.5,-0.4,17144.0,6.1,304.0,0.12,10,2,156.4,38
2023-10-12 03:00:00,2023,285,3,5.0,3.3,-3.8,0.1,13119.0,4.6,304.0,-0.03,0,-1,156.4,37
2023-10-12 04:00:00,2023,285,4,4.8,3.1,-3.6,0.2,18358.0,6.0,306.0,-0.06,0,-1,156.4,32
2023-10-12 05:00:00,2023,285,5,4.6,1.9,-3.9,-1.0,21507.0,7.3,305.0,0.3,0,2,156.4,37
2023-10-12 06:00:00,2023,285,6,3.8,2.4,-2.7,0.7,24872.0,7.7,296.0,-0.21,3,3,156.4,60
2023-10-12 07:00:00,2023,285,7,3.8,2.5,-2.5,1.2,13672.0,7.4,300.0,-0.36,3,5,156.4,61
2023-10-12 08:00:00,2023,285,8,4.0,2.6,-2.5,1.7,11597.0,7.8,300.0,-0.51,3,7,156.4,51
2023-10-12 09:00:00,2023,285,9,3.5,1.9,-2.5,1.6,13606.0,8.7,300.0,-0.48,3,10,156.4,45
2023-10-12 10:00:00,2023,285,10,3.2,1.7,-2.3,1.3,13597.0,9.7,297.0,-0.39,3,10,156.4,50
2023-10-12 11:00:00,2023,285,11,4.8,2.4,-4.0,1.0,18178.0,6.2,304.0,-0.3,3,5,156.4,51
2023-10-12 12:00:00,2023,285,12,5.5,3.2,-4.3,1.2,19141.0,5.9,303.0,-0.36,0,4,156.4,52
2023-10-12 13:00:00,2023,285,13,5.7,3.1,-3.9,2.7,17966.0,6.7,306.0,-0.83,0,4,156.4,71
2023-10-12 14:00:00,2023,285,14,6.8,3.1,-5.1,3.3,23478.0,6.3,318.0,-1.05,0,6,156.4,86
2023-10-12 15:00:00,2023,285,15,6.5,3.7,-3.4,3.9,25391.0,7.9,315.0,-1.23,7,9,156.4,70
2023-10-12 16:00:00,2023,285,16,6.9,-0.3,6.4,0.6,28031.0,8.4,319.0,-0.19,7,10,156.4,69
2023-10-12 17:00:00,2023,285,17,7.0,-1.1,6.7,1.3,26031.0,8.9,327.0,-0.43,7,8,156.4,50
2023-10-12 18:00:00,2023,285,18,6.5,-1.7,4.7,3.2,30648.0,11.5,330.0,-1.06,7,10,156.4,52
2023-10-12 19:00:00,2023,285,19,6.8,-1.4,2.2,5.8,37495.0,11.9,328.0,-1.9,7,15,156.4,51
2023-10-12 20:00:00,2023,285,20,6.8,-0.6,-2.6,5.7,48451.0,12.7,319.0,-1.82,7,15,156.4,43
2023-10-12 21:00:00,2023,285,21,7.4,-0.5,-2.5,6.3,54552.0,11.8,315.0,-1.98,7,14,156.4,53
2023-10-12 22:00:00,2023,285,22,7.9,2.6,-6.8,1.3,54953.0,12.2,314.0,-0.41,7,14,156.4,38
2023-10-12 23:00:00,2023,285,23,8.5,2.9,-7.1,2.2,61645.0,12.1,316.0,-0.7,7,14,156.4,35
2023-10-13 00:00:00,2023,286,0,8.5,2.7,-6.6,4.3,58091.0,11.9,324.0,-1.39,7,15,148.4,41
2023-10-13 01:00:00,2023,286,1,8.8,2.7,-7.6,3.0,55089.0,13.0,324.0,-0.97,7,16,148.4,45
2023-10-13 02:00:00,2023,286,2,7.1,2.1,-5.7,2.9,56101.0,17.5,326.0,-0.95,7,18,148.4,49
2023-10-13 03:00:00,2023,286,3,9.5,-4.0,8.3,0.0,53890.0,18.2,336.0,-0.0,27,18,148.4,50
2023-10-13 04:00:00,2023,286,4,8.9,0.7,2.7,-1.7,164781.0,22.9,340.0,0.58,27,15,148.4,67
2023-10-13 05:00:00,2023,286,5,12.0,6.2,-7.3,-6.2,122064.0,23.7,339.0,2.1,27,8,148.4,149
2023-10-13 06:00:00,2023,286,6,13.2,5.2,-11.5,-0.6,70962.0,37.6,351.0,0.21,33,4,148.4,395
2023-10-13 07:00:00,2023,286,7,12.1,2.0,-10.0,4.8,69424.0,36.7,359.0,-1.72,33,9,148.4,166
2023-10-13 08:00:00,2023,286,8,15.7,-4.0,-7.7,7.7,78841.0,42.9,366.0,-2.82,33,19,148.4,133
2023-10-13 09:00:00,2023,286,9,21.6,1.9,7.5,19.5,259048.0,30.6,370.0,-7.21,27,14,148.4,139
2023-10-13 10:00:00,2023,286,10,21.2,2.1,0.5,20.9,65876.0,32.7,362.0,-7.57,27,15,148.4,65
2023-10-13 11:00:00,2023,286,11,21.4,0.0,-12.9,9.9,60884.0,29.9,361.0,-3.57,27,12,148.4,71
2023-10-13 12:00:00,2023,286,12,23.0,-0.7,-22.3,-3.9,41207.0,23.6,362.0,1.41,30,7,148.4,133
2023-10-13 13:00:00,2023,286,13,20.9,1.7,-16.7,8.6,309607.0,10.3,375.0,-3.23,30,-1,148.4,222
2023-10-13 14:00:00,2023,286,14,16.6,7.2,-3.6,12.1,429676.0,11.9,394.0,-4.77,30,8,148.4,155
2023-10-13 15:00:00,2023,286,15,15.6,4.1,-8.1,-7.4,676790.0,12.3,365.0,2.7,37,11,148.4,110
2023-10-13 16:00:00,2023,286,16,16.9,1.7,-9.7,7.8,586307.0,14.3,391.0,-3.05,37,2,148.4,363
2023-10-13 17:00:00,2023,286,17,13.3,1.2,-7.9,0.9,362226.0,15.5,426.0,-0.38,37,9,148.4,429
2023-10-13 18:00:00,2023,286,18,16.2,5.1,-12.8,7.5,329468.0,6.8,459.0,-3.44,27,1,148.4,244
2023-10-13 19:00:00,2023,286,19,15.4,5.1,-11.0,8.9,1044825.0,7.4,436.0,-3.88,27,0,148.4,90
2023-10-13 20:00:00,2023,286,20,11.8,7.1,-4.0,6.5,359372.0,9.5,440.0,-2.86,27,2,148.4,81
2023-10-13 21:00:00,2023,286,21,14.7,0.7,-11.6,7.6,306329.0,6.2,387.0,-2.94,20,-4,148.4,43
2023-10-13 22:00:00,2023,286,22,12.6,3.0,-11.1,4.4,168285.0,4.2,429.0,-1.89,20,-7,148.4,39
2023-10-13 23:00:00,2023,286,23,5.9,1.6,-4.7,2.0,120844.0,2.7,509.0,-1.02,20,-10,148.4,48
2023-10-14 00:00:00,2023,287,0,5.9,1.6,-4.3,3.3,106465.0,2.8,500.0,-1.65,13,-8,147.4,56
2023-10-14 01:00:00,2023,287,1,5.3,-0.9,-3.8,3.2,110069.0,2.8,521.0,-1.67,13,-3,147.4,60
2023-10-14 02:00:00,2023,287,2,3.3,-0.8,-2.2,1.5,119512.0,2.8,533.0,-0.8,13,-5,147.4,55
2023-10-14 03:00:00,2023,287,3,3.7,-1.8,-1.1,2.7,89181.0,2.3,541.0,-1.46,10,-9,147.4,49
2023-10-14 04:00:00,2023,287,4,3.5,1.9,-0.1,1.7,114109.0,2.2,516.0,-0.88,10,-12,147.4,41
2023-10-14 05:00:00,2023,287,5,3.0,-1.0,-0.2,1.5,92059.0,2.5,537.0,-0.81,10,-11,147.4,33
2023-10-14 06:00:00,2023,287,6,3.2,-2.7,-1.0,0.9,88175.0,2.5,536.0,-0.48,13,-9,147.4,36
2023-10-14 07:00:00,2023,287,7,2.8,-1.7,-1.1,0.0,90813.0,2.6,525.0,-0.0,13,-10,147.4,60
2023-10-14 08:00:00,2023,287,8,2.7,2.4,0.1,-0.5,106826.0,2.7,496.0,0.25,13,-8,147.4,69
2023-10-14 09:00:00,2023,287,9,3.1,2.8,0.6,0.4,93279.0,2.5,490.0,-0.2,20,-12,147.4,219
2023-10-14 10:00:00,2023,287,10,3.0,1.3,-1.1,1.3,92507.0,2.5,498.0,-0.65,20,-9,147.4,164
2023-10-14 11:00:00,2023,287,11,2.9,2.2,-1.5,0.3,97567.0,2.7,491.0,-0.15,20,-10,147.4,76
2023-10-14 12:00:00,2023,287,12,3.2,0.4,-1.7,1.6,98233.0,2.9,505.0,-0.81,10,-7,147.4,81
2023-10-14 13:00:00,2023,287,13,3.6,-1.3,-2.7,1.1,67646.0,3.4,512.0,-0.56,10,-4,147.4,80
2023-10-14 14:00:00,2023,287,14,3.5,-1.2,-2.0,1.7,80447.0,3.4,508.0,-0.86,10,-2,147.4,84
2023-10-14 15:00:00,2023,287,15,3.6,-0.5,-2.0,2.8,78145.0,3.5,505.0,-1.41,3,0,147.4,86
2023-10-14 16:00:00,2023,287,16,4.3,-2.9,-1.2,2.8,52550.0,2.8,497.0,-1.39,3,1,147.4,60
2023-10-14 17:00:00,2023,287,17,4.2,-2.4,0.2,2.1,57766.0,3.3,490.0,-1.03,3,1,147.4,58
2023-10-14 18:00:00,2023,287,18,2.8,1.8,-0.8,-0.8,93058.0,3.4,497.0,0.4,30,-1,147.4,73
2023-10-14 19:00:00,2023,287,19,2.2,1.6,0.3,-0.5,103962.0,3.5,498.0,0.25,30,-3,147.4,259
2023-10-14 20:00:00,2023,287,20,1.9,-0.4,0.4,1.3,105141.0,3.4,494.0,-0.64,30,-1,147.4,275
2023-10-14 21:00:00,2023,287,21,2.3,-0.3,-1.7,-0.3,92674.0,3.1,489.0,0.15,13,2,147.4,70
2023-10-14 22:00:00,2023,287,22,2.5,-0.2,0.5,0.8,86587.0,3.3,486.0,-0.39,13,5,147.4,56
2023-10-14 23:00:00,2023,287,23,2.5,-0.9,-2.0,0.5,80289.0,3.3,480.0,-0.24,13,4,147.4,49
